id,text,expert label
1395_1,Allow users to organize tiles into separate hubs.,1
1406_1,WP should support ussd menu and umb as well,1
1418_1,Please provide validation templates for WindowsPhone controls.,1
1419_3,"Would be nice and useful to have email messages grouped by date, same as contacts grouped by initial letter.",1
1420_3,A user should be able to deside between power drain and functions.,1
1421_3,Perhaps that could be available as Toolkit in codeplex.com.,1
1422_1,There needs to be an Alpha Test mechanism available.,1
1426_1,"We need support special multitasking tasks, like VOIP and IM!",1
1428_1,".net should support zip, system can use, why not give developers?",1
1429_3,Implement Soundwave touchless api on the phone for touch free Metro.,1
1429_6,http://news.cnet.com/8301-10805_3-57429782-75/microsoft-soundwave-its-like-kinect-but-skips-the-cameras/ Please try to make that happen.,1
1429_7,"In the submission process, publishers should be able to check a box for apps that are made for individuals 13 or older and 18 or older.",1
1432_1,Make apps available immediately.,1
1435_1,"If immediate approval is not possible, then apps that have been published should be immediately available.",1
1438_1,It would be ideal to allow apps to expose certain bits of data or functionality to other apps to provide a complementary experience in terms of reuse of information or performing similar tasks.,1
1440_15,"In such case, you'd better make your videos carefully so that it can leave a good user experience to the potential clients.",1
1443_9,Allow the BackgroundAudioPlayer to play tracks from the MediaLibrary.,1
1443_10,Or allow applications that implement the XNA MediaPlayer class to run in the background.,1
1444_2,"Please add the possibility to add your own spell check service, or provide the data if a system wide one existed.",1
1446_1,We need a simple and standardized way to create simple tiles that function as buttons.,1
1446_3,It would be nice if when the app/game is published in the marketplace we could include a list of the testers that helped us so they can get the app from free instead of having to buy it.,1
1449_1,"I would be a really nice gesture to have an option wich can put everything to the other side, so when left handed people scroll, they could also see the content.",1
1449_4,"Add 'open app in marketplace' in the app menu (rate & review, uninstall, pin to start)",1
1449_10,We need UPD broadcast to search for our devices in the network.,1
1450_1,It would be great to have this feature.,1
1451_2,We can allow music that is not copyrighted to be accessible if that is a huge issue.,1
1454_1,"It s impossible to connect easily to ftp network, I suggest to include it in the future sdk.",1
1455_1,We want an Office Hub that open Openoffice document.,1
1457_1,Can we have a sortable observable collection for WP7?,1
1467_1,Even if we could just specify a label for the pin that would be better than nothing.,1
1469_1,"Add an option ""Private"" to lock photos, movies, songs, calendar appointments...",1
1470_1,An exit button should be there on all application software's.,1
1470_2,"Show used volume, so you can see how much MB of your inclusive volume is already used.",1
1472_2,It would be nice if a choice between vibration and the sound is given for typing,1
1477_1,"Additionally, it would be great to have additional support for Enterprise developers that target a specific set of clients as opposed to the public masses of the Marketplace.",1
1477_2,"First, an Enterprise Developer account could be established with a cost of, say $499, which is high enough to deter hobbyists or smaller companies from enrolling, while at the same time providing additional benefits to larger ""enterprise-level"" corporations.",1
1479_6,"If the app shows sensitive data when deativated, it would be good to be able to use a different image for fast app switching instead of a screenshot of the application",1
1479_7,"Daemon service should be turnable on and off per app basis, in the same way like periodic tasks.",1
